,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
30,624.8974946498871,284.2656786227468,36.29973258972168,3.5090716006120646,0.01,10,1000,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1000}",-0.6405027196462478,-0.7038703089155315,-0.7073833169244416,-0.7657474578173373,-0.7415143753168119,-0.711803635724074,0.0423295677163277,15
31,734.3580636024475,332.96399951776874,40.88822312355042,1.1312319931473356,0.01,10,1200,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1200}",-0.6336741381115205,-0.6994303651263568,-0.6949175996226905,-0.7622487873967112,-0.7392324355396419,-0.7059006651593842,0.04396653617662292,13
32,51.976478815078735,25.589546810404197,0.5869540691375732,0.040750791593190165,0.1,3,100,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",-0.7157004818047358,-0.7633871342534795,-0.7989570608458356,-0.8135875155154403,-0.7775848402317997,-0.7738434065302582,0.03380598019231296,42
33,345.8891984939575,163.53928210528773,3.0409684658050535,0.06523694186025655,0.1,3,700,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 700}",-0.7038796333484637,-0.7539601580882805,-0.7817722922013388,-0.8029322101808491,-0.768181585038223,-0.762145175771431,0.0333079932161051,35
34,490.28410959243774,231.72475285382316,4.387259387969971,0.204176163979343,0.1,3,1000,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 1000}",-0.7014769928950575,-0.7522731538971817,-0.7772364739988319,-0.8008269718722497,-0.7663917898142292,-0.7596410764955099,0.03313244641160858,34
35,589.6293036460877,279.88043972177394,5.469603538513184,0.42720839856077936,0.1,3,1200,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 1200}",-0.7000523403429788,-0.7514117647091089,-0.7749361621589123,-0.799744529692486,-0.7654808615376838,-0.758325131688234,0.03312464396236267,33
36,53.80598087310791,25.459989238782118,0.8939822673797607,0.08370010766840708,0.1,5,100,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",-0.703148331608341,-0.7540205832027634,-0.7887771526573394,-0.8041371909018168,-0.7694974844907753,-0.7639161485722072,0.03480690412367059,37
37,360.4741167068481,171.94933899588355,5.277967071533203,0.14615166833726367,0.1,5,700,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 700}",-0.6731460735019434,-0.7353700645136136,-0.7387436944342719,-0.7855604537835285,-0.7552628461450576,-0.737616626475683,0.036804263799502315,25
38,516.3085949897766,248.75934989464176,9.31967339515686,1.257171587181226,0.1,5,1000,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 1000}",-0.665887705345432,-0.7302710155936136,-0.7283213824324648,-0.7820201811721725,-0.7526384248167497,-0.7318277418720867,0.03824963230641196,23
39,616.0051333904266,294.20592607358265,11.053961086273194,1.183879426132298,0.1,5,1200,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 1200}",-0.6619175881784287,-0.7276117670779957,-0.7217801673824572,-0.7802460653856613,-0.751164458659243,-0.7285440093367571,0.039167552788536335,22
40,58.763714933395384,27.84971665353007,1.498557186126709,0.10767005672555625,0.1,8,100,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100}",-0.6728277229467301,-0.73372006484804,-0.7464719320500992,-0.7878236802383295,-0.7549820691062479,-0.7391650938378894,0.03768692011624165,27
41,388.0318974971771,184.39718094618814,15.340730714797974,1.5742746053421437,0.1,8,700,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 700}",-0.6213525207108485,-0.6958633749726267,-0.6664306227597815,-0.7567950484992652,-0.7351328096248224,-0.6951148753134688,0.048311717799316194,7
42,551.1267955303192,258.4599182667974,21.58981809616089,0.7990055838521304,0.1,8,1000,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 1000}",-0.6135370000227747,-0.6848351935980699,-0.657308000096265,-0.7503015220139253,-0.7309322032934297,-0.6873827838048929,0.04943582136261783,5
43,656.3916317939759,305.7691363088936,28.654560852050782,2.727091891387398,0.1,8,1200,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 1200}",-0.6093717038104943,-0.6808290779464943,-0.657048245756731,-0.745381382398479,-0.7289043162383837,-0.6843069452301165,0.049172014481249755,4
44,63.87972407341003,31.3446545941017,2.209838390350342,0.3742502019477863,0.1,10,100,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}",-0.6516665126401657,-0.7068731525450931,-0.7116460908848,-0.7695950375629153,-0.7433018536486705,-0.7166165294563289,0.039640817817238924,16
45,416.6910842418671,193.1548987196425,24.594753980636597,1.0036739803589363,0.1,10,700,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 700}",-0.5898842766565103,-0.6511276522577157,-0.6372354039677401,-0.7231686898360992,-0.7157004670485694,-0.663423297953327,0.050094691550312154,3
46,589.8686419963836,271.19917493752575,30.76544165611267,2.180996994924993,0.1,10,1000,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1000}",-0.5833373684108617,-0.6363088826674195,-0.6426844827750684,-0.7131932710291933,-0.7091818315618516,-0.6569411672888789,0.04886685913826542,2
47,704.8286413669587,318.6487615673462,37.63071756362915,1.9121186205525798,0.1,10,1200,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1200}",-0.5819919363807267,-0.632166029786719,-0.6488517405641991,-0.7051728636142359,-0.7049188507032945,-0.6546202842098351,0.046685877139903464,1
48,53.39505696296692,25.69766308057459,0.6241369724273682,0.030411116851750613,0.3,3,100,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100}",-0.7055740355631599,-0.7523696668957993,-0.7961781245569235,-0.8066401397884423,-0.7708654637798686,-0.7663254861168388,0.03584010701485974,39
49,342.80006923675535,162.05095050759164,3.1200886249542235,0.21334089999702563,0.3,3,700,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 700}",-0.6913264111577722,-0.7375792456061278,-0.7678999153711138,-0.7943421281035542,-0.7615520015187941,-0.7505399403514724,0.03468569596695222,31
50,486.01011152267455,228.44122332014126,4.7442363739013675,0.3771061476185658,0.3,3,1000,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 1000}",-0.6872527906870293,-0.7361403463146883,-0.7630176801867005,-0.7920219377863383,-0.7594086514138257,-0.7475682812777164,0.03499589110541408,30
51,6452.6370645523075,11929.974729163792,5.232376623153686,0.21863268064244984,0.3,3,1200,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 1200}",-0.6855760952199933,-0.7358298224590673,-0.7603719351281039,-0.7905237665484415,-0.7585025758468738,-0.7461608390404959,0.03492730778026284,29
52,54.18408350944519,27.046582827217165,0.9038879871368408,0.08405292506617876,0.3,5,100,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100}",-0.6859440582681103,-0.7459915908279047,-0.7728549496326759,-0.7948065098531545,-0.7614131801686536,-0.7522020577500997,0.03675654622804334,32
53,358.08829936981203,169.49492910860954,5.458572959899902,0.45948786290121624,0.3,5,700,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 700}",-0.6517987728891117,-0.7244831284644867,-0.7201105023518538,-0.775196217897446,-0.7468409311937417,-0.7236859105593281,0.040916124951667916,20
54,12239.296822118758,14576.633574734038,8.358629846572876,0.6383328770592609,0.3,5,1000,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 1000}",-0.6468755757596099,-0.7183247426846981,-0.7150165337979578,-0.7721826831160332,-0.7447887190369249,-0.7194376508790448,0.041739081611742904,18
55,18209.623979139327,14622.024163891172,11.303909158706665,1.5577362576231937,0.3,5,1200,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 1200}",-0.6437332725644082,-0.7146816464641388,-0.7113927238269054,-0.770646223115385,-0.7438023020148149,-0.7168512335971304,0.04242876300093088,17
56,59.146028184890746,27.46917212637576,1.5294856548309326,0.06823686265861577,0.3,8,100,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 100}",-0.6620508123378077,-0.7172138815582034,-0.7224006927377462,-0.7758136441393717,-0.7451250185627459,-0.7245208098671749,0.037458977436443136,21
57,17977.429306793212,14524.242426696694,16.009550857543946,1.6990841311288936,0.3,8,700,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 700}",-0.629017664083848,-0.6776961509713451,-0.6941422847069806,-0.7494884265224051,-0.729821554808441,-0.696033216218604,0.04202384833656994,8
58,24009.772674512864,11915.099530239464,23.072299098968507,1.6638300868835878,0.3,8,1000,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 1000}",-0.6322260972920328,-0.6660928301156089,-0.7136864790431248,-0.7417466724250547,-0.7276758655353526,-0.6962855888822348,0.04091472035434849,9
59,18218.847836494446,14143.34489837259,23.463951063156127,5.838204409589664,0.3,8,1200,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 1200}",-0.6326419367356616,-0.661685706072759,-0.7276762902013542,-0.7384881978525227,-0.7252648669630548,-0.6971513995650704,0.042071731838805,10
60,61.30328764915466,28.38190614420089,2.3644225120544435,0.3842906337271164,0.3,10,100,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 100}",-0.6341344033839937,-0.7003930100764397,-0.6874178863876903,-0.752809299027291,-0.7329668651027312,-0.7015442927956291,0.0408912042246693,12
61,417.30777230262754,181.95623377047102,22.133524703979493,3.3058804861578164,0.3,10,700,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 700}",-0.6250633472261773,-0.6361357480254909,-0.7681674565422373,-0.7166810908339294,-0.7114649579832704,-0.6915025201222211,0.05364627661310249,6
62,511.35351104736327,178.70181692557762,25.074546384811402,9.542620738959085,0.3,10,1000,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 1000}",-0.6445009854759663,-0.6395418529646828,-0.8134868942186699,-0.7051905370412552,-0.7049492984320613,-0.7015339136265272,0.06269653274330332,11
63,498.3718449115753,136.7393138274459,22.18966155052185,10.566349694176283,0.3,10,1200,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 1200}",-0.6594652949259914,-0.6435946390598732,-0.8479560151301617,-0.6986220756055773,-0.7030902663130244,-0.7105456582069256,0.07234777585780389,14
